row_type,run_id,run_display_name,split,policy_name,policy_short_name,match_method,match_warnings,n_rows,all_five_blank_rows,all_five_blank_pct,rows_with_at_least_one_positive,rows_with_at_least_one_positive_pct,rows_with_no_valid_labels,rows_with_no_valid_labels_pct,total_valid_label_instances,total_possible_label_instances,valid_label_fraction,valid_label_count,macro_auroc,macro_auprc,micro_auroc,micro_auprc,macro_auroc_defined,macro_auprc_defined,micro_auroc_defined,micro_auprc_defined,macro_auroc_comparable,macro_auprc_comparable,micro_auroc_comparable,micro_auprc_comparable,comparability_note,label,n_valid,n_positive,n_negative,n_uncertain_raw,n_blank_raw,label_valid,auroc,auprc
overall,nih_to_mimic,no adaptation,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6790064157830206,0.26331649088315073,0.6357947238375052,0.23430275782482382,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,nih_to_mimic,no adaptation,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6790064157830206,0.26331649088315073,0.6357947238375052,0.23430275782482382,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,958,194,764,52,708,True,0.6243185620985588,0.262793953341996
label,nih_to_mimic,no adaptation,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6790064157830206,0.26331649088315073,0.6357947238375052,0.23430275782482382,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,958,205,753,29,661,True,0.6467139571794123,0.2835499787426393
label,nih_to_mimic,no adaptation,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6790064157830206,0.26331649088315073,0.6357947238375052,0.23430275782482382,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,958,52,906,24,855,True,0.6708481915435559,0.08854571362782274
label,nih_to_mimic,no adaptation,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6790064157830206,0.26331649088315073,0.6357947238375052,0.23430275782482382,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,958,131,827,60,669,True,0.7398949574014417,0.27283900141541084
label,nih_to_mimic,no adaptation,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6790064157830206,0.26331649088315073,0.6357947238375052,0.23430275782482382,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,958,249,709,27,588,True,0.7132564106921339,0.4088538072878848
overall,nih_to_mimic,no adaptation,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6855827207935752,0.2770689011870319,0.6430632795985914,0.24825422522053275,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,nih_to_mimic,no adaptation,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6855827207935752,0.2770689011870319,0.6430632795985914,0.24825422522053275,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,906,194,712,52,708,True,0.6311319935132631,0.28095272650759184
label,nih_to_mimic,no adaptation,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6855827207935752,0.2770689011870319,0.6430632795985914,0.24825422522053275,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,929,205,724,29,661,True,0.6492723352647891,0.2918600866958381
label,nih_to_mimic,no adaptation,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6855827207935752,0.2770689011870319,0.6430632795985914,0.24825422522053275,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,934,52,882,24,855,True,0.6773940345368916,0.09291522613127201
label,nih_to_mimic,no adaptation,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6855827207935752,0.2770689011870319,0.6430632795985914,0.24825422522053275,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,898,131,767,60,669,True,0.7523114742677429,0.29780769137705043
label,nih_to_mimic,no adaptation,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6855827207935752,0.2770689011870319,0.6430632795985914,0.24825422522053275,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,931,249,682,27,588,True,0.7178037663851888,0.4218087752234073
overall,nih_to_mimic,no adaptation,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6863958523033334,0.8565257199449496,0.717948717948718,0.8603584052197765,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,nih_to_mimic,no adaptation,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6863958523033334,0.8565257199449496,0.717948717948718,0.8603584052197765,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,198,194,4,52,708,True,0.5657216494845362,0.9878009679101581
label,nih_to_mimic,no adaptation,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6863958523033334,0.8565257199449496,0.717948717948718,0.8603584052197765,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,268,205,63,29,661,True,0.6542779713511421,0.8490423511724885
label,nih_to_mimic,no adaptation,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6863958523033334,0.8565257199449496,0.717948717948718,0.8603584052197765,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,79,52,27,24,855,True,0.7414529914529916,0.8164843246259276
label,nih_to_mimic,no adaptation,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6863958523033334,0.8565257199449496,0.717948717948718,0.8603584052197765,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,229,131,98,60,669,True,0.7303318273874435,0.764859581709987
label,nih_to_mimic,no adaptation,val,uignore_blankignore,Policy C,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,402,0.4196242171189979,1117,4790,0.23319415448851774,5,0.6863958523033334,0.8565257199449496,0.717948717948718,0.8603584052197765,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,343,249,94,27,588,True,0.7401948218405537,0.8644413743061873
overall,nih_to_mimic,no adaptation,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6805031194756179,0.31322366946163793,0.6431166006382018,0.2901410113578238,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,nih_to_mimic,no adaptation,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6805031194756179,0.31322366946163793,0.6431166006382018,0.2901410113578238,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,958,246,712,52,708,True,0.6243891020370878,0.3263435749978879
label,nih_to_mimic,no adaptation,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6805031194756179,0.31322366946163793,0.6431166006382018,0.2901410113578238,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,958,234,724,29,661,True,0.6416277093072673,0.3118900316774861
label,nih_to_mimic,no adaptation,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6805031194756179,0.31322366946163793,0.6431166006382018,0.2901410113578238,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,958,76,882,24,855,True,0.6931763933643632,0.13636551495091834
label,nih_to_mimic,no adaptation,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6805031194756179,0.31322366946163793,0.6431166006382018,0.2901410113578238,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,958,191,767,60,669,True,0.734718117094548,0.3536682515579018
label,nih_to_mimic,no adaptation,val,uone_blankzero,Policy D,dicom_id,,958,367,0.38308977035490605,521,0.5438413361169102,0,0.0,4790,4790,1.0,5,0.6805031194756179,0.31322366946163793,0.6431166006382018,0.2901410113578238,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,958,276,682,27,588,True,0.7086042755748225,0.43785097412399543
overall,nih_to_mimic,no adaptation,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102987726213751,0.33119314037550796,0.6089149675242596,0.31918409650512525,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,nih_to_mimic,no adaptation,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102987726213751,0.33119314037550796,0.6089149675242596,0.31918409650512525,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,596,170,426,32,387,True,0.5728182822424744,0.33052995544598585
label,nih_to_mimic,no adaptation,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102987726213751,0.33119314037550796,0.6089149675242596,0.31918409650512525,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,596,159,437,13,370,True,0.5618640530777312,0.30834173213392885
label,nih_to_mimic,no adaptation,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102987726213751,0.33119314037550796,0.6089149675242596,0.31918409650512525,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,596,56,540,10,509,True,0.5109457671957672,0.11530170107865098
label,nih_to_mimic,no adaptation,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102987726213751,0.33119314037550796,0.6089149675242596,0.31918409650512525,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,596,128,468,44,345,True,0.720486111111111,0.37649649412763864
label,nih_to_mimic,no adaptation,test,current_uzero_blankzero,Policy A,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2980,2980,1.0,5,0.6102987726213751,0.33119314037550796,0.6089149675242596,0.31918409650512525,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,596,219,377,27,280,True,0.6853796494797912,0.5252958190913354
overall,nih_to_mimic,no adaptation,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183347016415374,0.35409527167647575,0.6170443776620675,0.3402382321455224,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,nih_to_mimic,no adaptation,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183347016415374,0.35409527167647575,0.6170443776620675,0.3402382321455224,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,564,170,394,32,387,True,0.5766721409375933,0.3498619120595764
label,nih_to_mimic,no adaptation,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183347016415374,0.35409527167647575,0.6170443776620675,0.3402382321455224,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,583,159,424,13,370,True,0.56499940666904,0.3170648584445834
label,nih_to_mimic,no adaptation,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183347016415374,0.35409527167647575,0.6170443776620675,0.3402382321455224,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,586,56,530,10,509,True,0.5131738544474393,0.11712259505086883
label,nih_to_mimic,no adaptation,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183347016415374,0.35409527167647575,0.6170443776620675,0.3402382321455224,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,552,128,424,44,345,True,0.7392025353773585,0.43068498603039956
label,nih_to_mimic,no adaptation,test,uignore_blankzero,Policy B,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,0,0.0,2854,2980,0.9577181208053691,5,0.6183347016415374,0.35409527167647575,0.6170443776620675,0.3402382321455224,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,569,219,350,27,280,True,0.6976255707762558,0.5557420067969506
overall,nih_to_mimic,no adaptation,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6291437881392867,0.8404734157289082,0.6965261514441842,0.8702660127874657,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,nih_to_mimic,no adaptation,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6291437881392867,0.8404734157289082,0.6965261514441842,0.8702660127874657,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,177,170,7,32,387,True,0.5739495798319327,0.9674684030778229
label,nih_to_mimic,no adaptation,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6291437881392867,0.8404734157289082,0.6965261514441842,0.8702660127874657,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,213,159,54,13,370,True,0.610528767761472,0.8046329512377757
label,nih_to_mimic,no adaptation,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6291437881392867,0.8404734157289082,0.6965261514441842,0.8702660127874657,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,77,56,21,10,509,True,0.5034013605442178,0.7400126390943758
label,nih_to_mimic,no adaptation,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6291437881392867,0.8404734157289082,0.6965261514441842,0.8702660127874657,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,207,128,79,44,345,True,0.7665150316455696,0.8380267141142588
label,nih_to_mimic,no adaptation,test,uignore_blankignore,Policy C,dicom_id,,596,131,0.2197986577181208,413,0.6929530201342282,150,0.2516778523489933,963,2980,0.3231543624161074,5,0.6291437881392867,0.8404734157289082,0.6965261514441842,0.8702660127874657,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Effusion,289,219,70,27,280,True,0.691324200913242,0.8522263711203084
overall,nih_to_mimic,no adaptation,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6182670782269476,0.38542440592271404,0.6212008616579775,0.3805863346695388,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,nih_to_mimic,no adaptation,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6182670782269476,0.38542440592271404,0.6212008616579775,0.3805863346695388,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,596,202,394,32,387,True,0.5729318490224656,0.38509252810448263
label,nih_to_mimic,no adaptation,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6182670782269476,0.38542440592271404,0.6212008616579775,0.3805863346695388,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,596,172,424,13,370,True,0.567285541904344,0.33571546597724344
label,nih_to_mimic,no adaptation,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6182670782269476,0.38542440592271404,0.6212008616579775,0.3805863346695388,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,596,66,530,10,509,True,0.5283018867924529,0.1313522049838925
label,nih_to_mimic,no adaptation,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6182670782269476,0.38542440592271404,0.6212008616579775,0.3805863346695388,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,596,172,424,44,345,True,0.7270321412900396,0.4959845998563427
label,nih_to_mimic,no adaptation,test,uone_blankzero,Policy D,dicom_id,,596,131,0.2197986577181208,440,0.738255033557047,0,0.0,2980,2980,1.0,5,0.6182670782269476,0.38542440592271404,0.6212008616579775,0.3805863346695388,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,596,246,350,27,280,True,0.6957839721254355,0.5789772306916092
overall,head_only_k5_seed2027,head_only_k5,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6786669426702152,0.263085163686402,0.6386004074859974,0.2364383035882819,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,,,,,,,,,
label,head_only_k5_seed2027,head_only_k5,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6786669426702152,0.263085163686402,0.6386004074859974,0.2364383035882819,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Atelectasis,958,194,764,52,708,True,0.6238867598639823,0.2622538273036821
label,head_only_k5_seed2027,head_only_k5,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6786669426702152,0.263085163686402,0.6386004074859974,0.2364383035882819,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Cardiomegaly,958,205,753,29,661,True,0.6459301007352702,0.2830088313587619
label,head_only_k5_seed2027,head_only_k5,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6786669426702152,0.263085163686402,0.6386004074859974,0.2364383035882819,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Consolidation,958,52,906,24,855,True,0.6709543216165732,0.08858394599566427
label,head_only_k5_seed2027,head_only_k5,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6786669426702152,0.263085163686402,0.6386004074859974,0.2364383035882819,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Edema,958,131,827,60,669,True,0.7398395746605501,0.27325496418686335
label,head_only_k5_seed2027,head_only_k5,val,current_uzero_blankzero,Policy A,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4790,4790,1.0,5,0.6786669426702152,0.263085163686402,0.6386004074859974,0.2364383035882819,True,True,True,True,True,True,True,True,All label instances remain in the evaluation set.,Effusion,958,249,709,27,588,True,0.7127239564747,0.4083242495870383
overall,head_only_k5_seed2027,head_only_k5,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6852146483312481,0.27673863546134225,0.6459071862590352,0.25051649207104587,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",,,,,,,,,
label,head_only_k5_seed2027,head_only_k5,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6852146483312481,0.27673863546134225,0.6459071862590352,0.25051649207104587,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Atelectasis,906,194,712,52,708,True,0.6306469361751419,0.28024181024726014
label,head_only_k5_seed2027,head_only_k5,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6852146483312481,0.27673863546134225,0.6459071862590352,0.25051649207104587,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Cardiomegaly,929,205,724,29,661,True,0.6484570812558954,0.2912903212599839
label,head_only_k5_seed2027,head_only_k5,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6852146483312481,0.27673863546134225,0.6459071862590352,0.25051649207104587,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Consolidation,934,52,882,24,855,True,0.6774812489098203,0.09293621927800162
label,head_only_k5_seed2027,head_only_k5,val,uignore_blankzero,Policy B,dicom_id,,958,367,0.38308977035490605,472,0.49269311064718163,0,0.0,4598,4790,0.9599164926931106,5,0.6852146483312481,0.27673863546134225,0.6459071862590352,0.25051649207104587,True,True,True,True,True,True,False,False,"All five labels remain valid, but some label instances are masked.",Edema,898,131,767,60,669,True,0.7522318540561522,0.29807618446512507
